id,facility_type,target_facility_name,road_name,address,latitude,hardness,organization_name,police_station_name,whether_install,count_install,base_date
,어린이집,반지어린이집,대전광역시 서구 계룡로 379-25,대전광역시 서구 갈마동 266-25,36.353112,127.3713465,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,프렌즈유치원,대전광역시 서구 원도안로 25번길 97,대전광역시 서구 가수원동 1344,36.30902629,127.3473222,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,프렌즈유치원,대전광역시 서구 원도안로 25번길 97,대전광역시 서구 가수원동 1344,36.30902629,127.3473222,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,프렌즈유치원,대전광역시 서구 원도안로 25번길 97,대전광역시 서구 가수원동 1344,36.30902629,127.3473222,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,펀키즈유치원,대전광역시 서구 도안동로 77,대전광역시 서구 가수원동 1344,36.31130216,127.3484882,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,펀키즈유치원,대전광역시 서구 도안동로 77,대전광역시 서구 가수원동 1344,36.31130216,127.3484882,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,펀키즈유치원,대전광역시 서구 도안동로 77,대전광역시 서구 가수원동 1344,36.31130216,127.3484882,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,초등학교,선유초등학교,대전광역시 서구 관저남로 60,,36.29495039,127.3409491,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,초등학교,선유초등학교,대전광역시 서구 관저남로 60,,36.29495039,127.3409491,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,초등학교,선유초등학교,대전광역시 서구 관저남로 60,,36.29495039,127.3409491,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,새봄어린이집,대전광역시 서구 계룡로 662번길 48,대전광역시 서구 용문동 264,36.33550985,127.3929153,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,새봄어린이집,대전광역시 서구 계룡로 662번길 48,대전광역시 서구 용문동 264,36.33550985,127.3929153,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,새봄어린이집,대전광역시 서구 계룡로 662번길 48,대전광역시 서구 용문동 264,36.33550985,127.3929153,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,월평꿈나무어린이집,대전광역시 서구 월평로13번길 22,대전광역시 서구 월평동 360,36.3563662,127.3584079,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,월평꿈나무어린이집,대전광역시 서구 월평로13번길 22,대전광역시 서구 월평동 360,36.3563662,127.3584079,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,월평꿈나무어린이집,대전광역시 서구 월평로13번길 22,대전광역시 서구 월평동 360,36.3563662,127.3584079,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,학원,양영학원,대전광역시 서구 둔산로 136,,36.350967,127.3889893,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,학원,양영학원,대전광역시 서구 둔산로 136,,36.350967,127.3889893,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,학원,양영학원,대전광역시 서구 둔산로 136,,36.350967,127.3889893,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
